campaign_id,vertical,impressions,clicks,ctr,cost,cpc,conversions,conversion_rate,revenue,roas,profit
camp_131,retail,4707.076658096617,46,0.009772519833700954,221.35173475937754,4.811994233899512,3,0.06521739130434782,889.6812300248496,4.019309950256256,668.329495265472
camp_132,retail,364.8382452137176,9,0.02466846641784475,15.05916115882671,1.6732401287585232,0,0.0,0.0,0.0,-15.05916115882671
camp_133,retail,18057.93682156031,921,0.05100250427836087,282.46794649541613,0.3066970103098981,38,0.04125950054288816,2460.0496867241723,8.709128654228007,2177.581740228756
camp_134,finance,13059.821232374534,180,0.013782730773817219,549.9744220850117,3.0554134560278428,1,0.005555555555555556,745.718548000309,1.3559149626871927,195.74412591529733
camp_135,b2b,8792.458029451,16,0.0018197414131983112,32.64322127105211,2.040201329440757,0,0.0,0.0,0.0,-32.64322127105211
camp_136,b2b,806.3165703821777,7,0.008681453733094115,27.10402852986263,3.8720040756946617,0,0.0,0.0,0.0,-27.10402852986263
camp_137,retail,7404.396759588121,79,0.01066933641794669,34.84910732215947,0.4411279407868287,1,0.012658227848101266,124.71048258770834,3.5785847090668175,89.86137526554887
camp_138,finance,2027.6970339470777,11,0.005424873546610463,16.914217193168803,1.5376561084698912,0,0.0,0.0,0.0,-16.914217193168803
camp_139,travel,78459.3196561746,2336,0.02977339097811258,2250.7772870856843,0.963517674266132,62,0.026541095890410957,58734.343131998634,26.09513765266758,56483.56584491295
camp_140,retail,11705.21505949533,119,0.010166408681527522,246.9071096314452,2.074849660768447,2,0.01680672268907563,187.17496610740486,0.7580784789340345,-59.73214352404034
camp_141,b2b,1415.4167161983944,25,0.017662642890884036,81.04807441253496,3.241922976501398,0,0.0,0.0,0.0,-81.04807441253496
camp_142,travel,8381.295764687324,203,0.02422059854459428,266.75086935119964,1.3140436913852198,4,0.019704433497536946,926.8757638369018,3.474686947005196,660.1248944857022
camp_143,retail,13444.731304448514,394,0.02930515984872346,924.3400985417468,2.346040859243012,15,0.03807106598984772,1633.4583004173674,1.7671615707187607,709.1182018756206
camp_144,finance,3641.747226104076,25,0.006864836697286341,80.23667622443925,3.20946704897757,0,0.0,0.0,0.0,-80.23667622443925
camp_145,retail,3002.8657271273223,47,0.015651715484782044,125.93996472345515,2.6795737175203223,0,0.0,0.0,0.0,-125.93996472345515
camp_146,travel,4769.7114010911455,205,0.042979539590823686,306.4271136981597,1.4947664082837058,1,0.004878048780487805,175.8411470265063,0.5738433029125332,-130.5859666716534
camp_147,travel,1054.3154923405434,22,0.02086661929927708,104.39732056695915,4.745332753043598,0,0.0,0.0,0.0,-104.39732056695915
camp_148,travel,1198.7038610091745,37,0.030866672915235413,75.08735059547313,2.029387853931706,1,0.02702702702702703,813.3002825203555,10.83138872354071,738.2129319248824
camp_149,finance,4146.328667157128,280,0.06752962017166335,578.5472426757326,2.066240152413331,0,0.0,0.0,0.0,-578.5472426757326
camp_150,travel,8857.909805827112,93,0.010499090873427118,381.32042718216655,4.1002196471200705,6,0.06451612903225806,1004.5379718536403,2.6343670578490848,623.2175446714738
camp_151,retail,1738.0693554737732,46,0.02646614754188624,17.904559532791417,0.38922955506068296,2,0.043478260869565216,612.0913241036927,34.186338009749655,594.1867645709013
camp_152,travel,10967.813298665133,143,0.01303815045952726,370.7965178284072,2.5929826421566937,1,0.006993006993006993,189.3387502057469,0.5106270989668971,-181.45776762266033
camp_153,finance,6820.145518217942,119,0.017448308057669407,688.9587419065097,5.789569259718569,0,0.0,0.0,0.0,-688.9587419065097
camp_154,b2b,9810.531992774388,54,0.005504288660367436,83.3558606133217,1.5436270483948462,0,0.0,0.0,0.0,-83.3558606133217
camp_155,retail,447.6605449913442,8,0.017870683689925556,13.065106511577783,1.6331383139472229,0,0.0,0.0,0.0,-13.065106511577783
camp_156,b2b,817.5271855716506,17,0.020794415525292726,58.73117545548229,3.454775026793076,0,0.0,0.0,0.0,-58.73117545548229
camp_157,retail,3181.5711711265553,73,0.022944638379455644,61.93843851448358,0.8484717604723778,1,0.0136986301369863,98.58349066528021,1.5916366803826933,36.64505215079663
camp_158,retail,35268.220370434836,810,0.02296685206943469,1456.8040576203155,1.7985235279263154,0,0.0,0.0,0.0,-1456.8040576203155
camp_159,retail,16111.198595559425,294,0.01824817677320621,455.40724003553146,1.5490042178079302,7,0.023809523809523808,1059.1104099678046,2.32563366775893,603.7031699322731
camp_160,b2b,15914.430423391248,262,0.0164630459922027,1150.6730562430787,4.391881894057552,14,0.05343511450381679,3349.0422893665127,2.9105072645926544,2198.3692331234342
camp_161,finance,21428.92193965162,660,0.030799496206981372,2297.085463510756,3.480432520470843,1,0.0015151515151515152,177.6806872157757,0.07735049045333167,-2119.4047762949804
camp_162,retail,20634.549027123074,784,0.0379945303853974,464.01723289865976,0.591858715431964,30,0.03826530612244898,8627.75270877824,18.59360406699059,8163.73547587958
camp_163,finance,23200.62228923281,415,0.017887451242745225,331.07069098186184,0.7977607011611129,1,0.0024096385542168677,793.2681865453059,2.3960689005502034,462.197495563444
camp_164,travel,835.3355718214262,48,0.05746193699777123,288.54053290867546,6.011261102264072,0,0.0,0.0,0.0,-288.54053290867546
camp_165,b2b,4329.067451075367,47,0.010856841694237153,285.47192095694487,6.073870658658402,1,0.02127659574468085,1331.2551532329717,4.663348846255715,1045.7832322760269
camp_166,b2b,23144.493471633246,503,0.02173303125499357,3219.0001515657077,6.399602687009359,3,0.005964214711729622,1021.6473952359637,0.3173803501497317,-2197.352756329744
camp_167,retail,26570.310511253563,280,0.010538077824924517,402.49602369851544,1.4374857989232694,15,0.05357142857142857,3588.698060635091,8.916108108742858,3186.202036936576
camp_168,retail,2919.810670410215,76,0.026029084957526535,20.716755595758418,0.2725888894178739,0,0.0,0.0,0.0,-20.716755595758418
camp_169,finance,4942.110531146874,24,0.004856224855503287,281.0465893956123,11.71027455815051,0,0.0,0.0,0.0,-281.0465893956123
camp_170,finance,15134.821555797525,526,0.03475429149004476,1151.9731456351915,2.190063014515573,29,0.055133079847908745,8522.82730519675,7.398460057415063,7370.854159561559
camp_171,travel,13656.5505110629,107,0.007835067860900996,326.840994683301,3.0545887353579535,5,0.04672897196261682,138.52316964740302,0.4238243424195541,-188.31782503589798
camp_172,b2b,3704.516334245612,27,0.007288400850174219,264.1849590553214,9.784628113160052,3,0.1111111111111111,367.53040448538576,1.3911859547175183,103.34544543006439
camp_173,b2b,8801.738889012926,138,0.015678720050678083,241.3711760275313,1.7490664929531254,0,0.0,0.0,0.0,-241.3711760275313
camp_174,b2b,10844.60225407997,32,0.002950776732079862,362.8853781557442,11.340168067367006,2,0.0625,1441.228147967866,3.9715795530050695,1078.3427698121218
camp_175,finance,2506.3014463324375,44,0.01755574935504538,95.89901744156076,2.1795231236718355,0,0.0,0.0,0.0,-95.89901744156076
camp_176,retail,6380.910438836952,106,0.016612049489809263,85.73274284020961,0.8087994607566944,7,0.0660377358490566,208.10145177120467,2.4273275866032686,122.36870893099506
camp_177,finance,7989.964738303274,96,0.012015071798725645,281.25142658727486,2.929702360284113,3,0.03125,4835.821977031844,17.193946483081195,4554.570550444569
camp_178,b2b,16707.753359182883,111,0.006643622132415092,643.8169753330915,5.800152930928752,5,0.04504504504504504,1218.8732780144192,1.8931984161862319,575.0563026813277
camp_179,finance,13358.611584192317,416,0.03114096082352349,114.43993689471873,0.2750960021507662,9,0.021634615384615384,1488.5179718629377,13.006980012863247,1374.0780349682188
camp_180,b2b,33728.53059136828,172,0.005099540270041227,464.1610588915915,2.6986108075092528,0,0.0,0.0,0.0,-464.1610588915915
camp_181,b2b,241.37571779812765,8,0.033143350428856,33.370434855566735,4.171304356945842,0,0.0,0.0,0.0,-33.370434855566735
camp_182,travel,6415.798996655231,78,0.012157488107196622,64.88898212670604,0.831910027265462,2,0.02564102564102564,915.7206825618943,14.112113529132023,850.8317004351882
camp_183,retail,16942.721519634855,384,0.022664599636781132,790.8439866751,2.059489548633073,5,0.013020833333333334,1543.879386435647,1.952192104193003,753.0353997605469
camp_184,b2b,5560.716323982411,39,0.007013484905137081,153.14322809865786,3.9267494384271244,0,0.0,0.0,0.0,-153.14322809865786
camp_185,travel,20765.783018095444,267,0.012857689968508983,459.2739570449255,1.7201271799435411,14,0.052434456928838954,6108.497000732059,13.30033394454921,5649.223043687133
