click,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_24,cat_25
0,-0.07667972114888628,1.0082828648976407,0.5894099724022362,0.6590931364694281,-2.3933432460686763,1.6211962935564432,-0.027481148506918688,0.24219967339934143,-2.051237445518335,0.15964388063959953,0.06063955531213578,0.6152379356633056,-0.3203588364187082,27,18,62,69,0,64,2,48,22,80,71,40,92,31,71,15,55,53,46,98,95,83,1,66,64,75
0,-0.06865398303359421,1.4166108380105789,0.6888292691207129,0.015794719698038348,0.3780868940322225,-1.0367098101014476,-0.29877434297332445,1.037171249913168,0.3007744957659585,0.138255008846961,0.3016799446348952,-0.8794026586943425,-0.5882450891123744,12,99,25,60,53,81,33,64,65,65,80,41,58,15,97,26,75,16,42,64,90,68,5,8,98,6
0,0.5260848344835816,0.017505120020755893,1.1687719061241406,-0.698216469218395,-1.4498146461007266,1.0281702894989324,-0.4690040738097946,-0.2571724631769177,-0.4789973896829459,-1.1403800824443775,0.5875493714600386,-1.0488442847216632,0.8313131019442803,27,42,99,96,80,83,66,17,34,4,51,96,23,38,23,24,34,77,6,80,13,46,71,96,40,19
0,0.695696012908369,-0.703397726628085,-0.5941209839948774,1.4576175604351491,0.842206753295624,-0.5087659520836325,0.047504591212722325,1.391423332461904,-1.5129004875375889,0.505019333342483,-0.2687168159011372,-2.7789616796021614,-0.5137243863496113,89,62,41,63,4,70,27,21,78,18,53,96,73,47,94,85,39,27,40,18,62,9,3,77,34,56
0,-1.845772861044446,1.0641935525566844,-0.36560607187917576,1.7685496202136863,0.8761408353897795,-0.11554052906241107,2.594667027693469,-1.7601405832412422,-0.40722790560538896,-2.2339278135186764,-1.3046458772740075,0.3100953268678456,1.1645985677200958,11,75,4,41,59,15,57,18,55,52,58,32,1,8,85,40,17,79,85,57,65,52,35,28,14,84
0,0.9138979550739845,-1.170339854417126,0.006756037581804031,-0.060888911259873994,-0.09692691350519816,0.676558877732128,-0.7405716434718265,1.409856619145956,0.37642390002931553,0.5842189268319613,-0.1202185077781307,-0.5337495203627569,-0.5733132249774445,86,52,28,47,14,14,13,79,65,59,98,69,6,7,6,43,82,25,59,62,57,47,51,15,93,13
0,1.3460966784825685,-1.3497989593943773,0.928718939322337,-0.3100403435206722,0.8532019422723582,1.5125279913769054,0.7593477050111109,0.8558030731652252,0.07641777293317183,-1.480160615710228,1.0144637115385702,-0.5136983641035693,-1.1229820258540544,8,82,74,0,65,29,40,57,55,68,37,54,55,68,79,79,38,46,44,17,50,95,14,66,90,72
0,-0.09142176084193442,1.0406090583441192,0.8702161912781374,0.9957157751732425,-2.3592379722130965,0.6786637877272124,-0.39751955163372565,0.7625552847197528,-0.6241807722168471,0.22932290728743865,1.3771212419892114,-1.5046432177191973,-0.8168804942110164,68,40,98,44,29,44,44,57,78,58,78,9,65,36,22,35,63,52,92,16,90,29,17,47,91,89
0,-0.5302577718325513,-1.7960878480029436,0.4763508147626675,0.5847079959291808,0.049477014624265535,0.7982386057565065,-0.3738998833438891,-0.44548584878510644,-0.2523396732609767,0.4089269614448437,-0.8068573229274518,1.039477192447955,1.849300299538489,92,78,42,54,47,6,80,58,34,30,45,85,96,24,30,59,61,84,79,10,66,85,89,87,42,92
0,-0.8890861642147243,1.7816010640161855,1.1275203672960752,-0.35761172463220664,-0.046415709027072025,1.0601838420473964,-0.18135021426367484,-0.5329215477491313,-0.5037432591929762,1.5464742244176455,1.0992931336448728,-0.4512119667357921,0.8668452334004259,75,23,79,52,14,83,5,79,96,77,62,32,36,54,69,71,48,24,19,90,61,80,62,98,60,71
0,0.7944059402960402,0.010056597798187019,1.3721157572244103,0.6981821841188136,0.05029666661769475,-1.7746928037769718,0.47039660003990297,-0.018827889220050596,1.4510383810396181,1.5044251228102057,-0.8422703726667526,-0.6396626252293455,-0.6432516190523415,71,43,63,66,87,33,72,91,68,86,28,67,79,86,91,4,58,86,61,31,70,76,9,8,45,70
0,1.2777913482147194,-0.5735271748335661,-1.2459990567205876,-0.582357808666651,-0.6488170647530819,0.16513335011584213,-1.3566397710714315,2.011801931471369,0.18885811656398224,0.4967243205250134,0.11028729189247291,-1.61112204262677,-0.9370268186912425,91,78,64,60,5,66,87,20,7,83,96,31,9,27,58,64,3,62,8,84,46,71,64,47,51,76
0,-0.4418111846674604,-0.3039486914924755,-0.7705116622889616,2.020826377100518,0.3008030784922987,0.33547772788459207,-0.5814921616018963,-0.9745306593084104,1.090992233017671,0.40042717653314086,0.2145231102227398,0.3805601255643807,-0.015637632214734572,65,30,55,36,52,60,12,24,93,93,28,45,64,82,51,58,85,36,27,25,55,31,85,30,0,99
0,-0.6076895466925576,1.0919525442249605,-1.0058548005866916,-1.3732288543339883,0.3510029957057999,1.0978386237132516,0.5118917533702436,-0.5624340016593404,1.385854636711557,0.476419423608351,-1.2921888843623748,-1.239331926835356,1.8966224699360832,61,61,10,36,72,85,85,63,81,2,22,2,12,97,66,18,52,60,69,50,69,26,16,40,88,90
0,-0.30496381480726814,-1.1388452582246158,-1.038434778311988,1.2488648647512353,-1.3915075059223914,0.4858106264937245,-0.9041780926750062,0.7664040029721827,1.032819920156231,0.013186444652588579,-0.8769371163410932,2.2855306337677352,-1.8141463116800995,86,94,93,76,93,95,21,87,45,83,39,92,33,90,10,98,38,39,47,1,40,64,96,28,99,39
0,1.0878668526261475,1.616543327318651,0.8546644499940873,-1.3979381808535711,-0.1659920062534393,-0.8988160422082351,0.017844958303831725,-0.6936565276763632,-0.9751431894017201,-1.073823669796132,0.9576041114105838,-1.2858460123010191,-1.2551935820310713,55,99,88,8,87,66,19,22,75,44,83,14,3,58,99,88,2,49,50,60,37,53,83,80,95,66
0,0.9458482339561297,1.0747429233387185,-1.0916632459828643,0.9840620541492473,0.7955772763726964,0.11635272027368529,0.5666453259513393,-1.382105190883821,0.27252006675941687,0.45781789632308517,-2.6961803091383767,0.5161360520934325,0.3748538695297832,42,54,96,68,78,62,9,74,53,28,89,36,91,85,31,79,57,61,69,34,72,43,24,58,94,4
1,-0.374758893874501,0.22135538643030772,0.9192024832427722,-0.1594710999109793,-0.6837975453958576,0.9181844459540313,-1.0315517062863293,0.5199981007420383,1.6866017337088992,0.4336040941310576,0.25531515133481203,2.053628347226597,-0.0808479315774703,62,12,49,16,9,8,27,15,82,10,83,30,81,65,20,15,99,57,59,46,80,41,44,45,87,28
0,0.8173658609077824,0.8834783145135644,-1.8684502438025865,1.0225753151328838,0.07192785663238298,-0.7129277190222562,-1.7912091635744065,-0.9613330572261424,-0.5371623635532932,1.0078050102054181,-0.8449887988587557,-0.38998747453698734,1.058719515920436,18,67,18,7,4,32,89,68,24,47,24,92,25,55,99,58,15,93,67,57,25,91,33,66,14,98
0,0.34073890191030326,-0.16048439593913222,-1.2557703682409183,1.0998114414275233,-1.0149038540623128,0.9757554912286764,0.5183461848420734,-0.5085489283926434,-1.76004199556192,0.6408130016043557,0.07383629891973491,-0.6584249370450503,0.15173626282389796,63,62,82,64,23,25,34,30,41,76,15,49,33,18,78,37,40,33,91,36,69,5,82,19,63,49
0,0.3163345380877113,0.8258722684907294,-0.44036039775134234,0.7100741684930495,-1.083828436822616,-0.19396456757443695,1.0644687994904383,1.746444110027874,-1.5028069972827522,-0.38380804631378,0.19869567201988306,-0.7474796533889575,0.7229876736008308,62,60,72,49,19,27,89,57,55,39,62,2,58,41,59,82,84,18,21,63,53,1,63,7,32,7
0,-0.31295585378215984,0.7867427284512715,2.18727444423665,0.019846851496447507,0.21372492312771754,1.9071457206910463,0.8113355147561334,1.16489855445748,0.6432944308960312,0.829529125769332,0.033550733457088304,-0.15377310149722842,0.8681775402307016,83,7,9,41,31,36,35,1,90,58,68,16,56,5,39,99,8,90,23,24,39,7,79,95,30,85
0,-0.9089660019805326,-0.7739633291134318,0.08892932102945672,-0.47247884756026864,0.9056046935706255,-1.2676065834808574,-1.4055371618978023,-1.353493869842281,-0.6306755949956467,-0.2627813880601338,1.1440728809074339,-1.2189797536608138,0.6084839814139302,41,19,64,31,22,95,47,87,83,47,11,29,28,97,13,67,33,33,87,81,17,85,44,79,60,39
0,1.6092942265374732,0.9688125625846542,2.460885768719343,-1.9758032900987141,0.034749367712617656,-1.237680124337088,-0.7374890570171428,-1.4691490190634044,0.6718707210781965,0.20733173466727453,-0.1278029537611181,-0.40496393288451515,-0.675801412852368,47,45,69,33,19,6,33,59,30,36,93,27,69,63,70,39,6,3,17,51,95,47,89,11,21,24
0,-0.3474169035483281,0.14883645193395004,1.054608651187014,0.3386851658804465,0.38253101037925846,-0.8472806863598258,0.6167530723117515,-0.2156285654335858,-0.35124068910335404,-0.9918378219312411,0.6674330769330475,-0.6248677489733666,-0.18741559615090878,90,58,77,11,1,96,74,73,95,11,52,12,89,15,52,30,53,29,57,20,97,97,12,5,42,99
0,1.6433242862498276,-1.0853111048324973,-0.6892719565931067,-0.35621561793571327,-0.5636989999452793,-1.3742475096307665,-0.5692084243524825,1.3231106349678325,0.7045101897509115,1.3722958715342943,1.518423195549751,-0.33770598578664845,-2.3306549389074354,4,58,20,48,53,51,99,32,77,72,8,9,17,31,19,23,9,10,80,26,3,93,64,80,52,8
0,1.0891311246397828,-1.8973866938777981,0.1308888450468992,-1.0102401179129759,-0.3657287013832851,1.0921674668447594,1.3594676161002208,0.93454577181269,0.5691738918442921,0.7618796994425908,0.07466779680218018,-0.8764984060850847,0.35467997765702264,28,69,58,82,61,44,52,94,36,11,80,39,56,19,46,41,72,39,92,14,97,29,23,15,12,18
0,0.8151387709825486,0.6732190822389627,0.4819378403347231,-0.3481772508603406,-1.0647571302975,0.8803080466366908,1.6883888730618721,-0.23783263483838155,0.7595067797558818,2.0812936153661123,-0.19071147914203346,1.3595994520495205,0.054059105757618,11,25,32,78,13,1,1,32,40,75,38,13,7,13,67,50,27,37,21,2,98,33,90,90,96,99
0,0.56317802771903,3.6473963145748662,-0.3858851941045978,0.8581721588803866,-0.25247543787810905,1.4748689154633545,0.7289645846966268,-0.2556458797415129,-1.1886370984072596,0.2119842478619663,-0.4559843953564574,0.5228030426748779,1.4344344630729635,5,24,96,33,45,21,11,67,56,47,72,72,54,95,0,58,10,45,18,84,94,19,53,54,95,33
0,0.5729603199023512,1.5781808471364402,1.8889206835076047,-0.9392308214605634,0.8088098962046609,0.48352874714478017,0.4612920372939483,-0.8933266566062157,0.1641688158617261,-0.9966399186027444,-1.3827888412462837,-1.6778479218256717,-1.3393982532713142,96,33,39,69,75,49,70,23,58,92,6,78,57,10,50,82,52,38,53,4,74,24,80,23,94,30
0,1.001938899316284,-1.0123741378507853,-2.362246467808379,-2.2812141035427826,0.7731477751283925,-1.6026861092909315,1.4953044843061545,-1.3349084184613704,0.22939220131894572,0.07181514157906589,-1.9018379987599814,0.6357481531731275,0.11801309989918739,22,40,91,95,39,41,15,78,67,20,85,30,92,17,73,53,16,20,68,51,80,20,11,1,58,2
0,0.7261818851889269,1.5093471795138411,1.8468648729209598,-0.5010900519919126,-0.18711970389552876,-0.28201691894128733,0.028231769405819555,-1.2382012305157755,-1.0229499704090481,0.9993997804296775,0.4091859957334099,0.053599282662556584,-1.7226303439086346,19,24,40,87,80,33,72,24,46,33,8,97,55,53,80,42,29,46,63,29,70,15,90,67,10,23
0,-1.496922434124879,0.24025952698253128,0.8033243221983191,0.29260081452187703,-0.7020725681094542,-0.0785775113765528,-0.07075826021721403,-0.6296687737929141,0.474817533631605,0.5695943870079692,1.1501822187154023,-0.9549310649912359,-1.1581202387419527,25,62,36,38,25,69,41,84,77,51,15,9,6,11,88,97,99,20,65,61,60,56,35,40,91,89
0,0.2812490260263394,-0.0285023606982727,0.6512267406334201,0.8404271784412035,-1.0508969147818943,0.3290204564477099,-0.5028082924412642,0.9640349230831096,-0.07697450339284091,-0.6372198789483788,0.6791172210892436,1.0261818659876927,0.28757617011226355,60,31,73,99,98,77,61,39,84,13,0,42,74,44,31,31,97,87,82,37,6,14,17,59,77,9
0,-0.4757754912904807,1.5554456791600508,-0.2779436049218915,-1.5172546595464045,0.3409062293538263,-0.6757091318388234,-0.8681756713662256,2.0479395266970664,1.0376834905933208,-0.6809886840528921,-0.8353409894581806,-0.650414461351405,-1.7546769697517814,35,75,94,42,42,23,3,42,38,47,53,82,75,26,47,57,57,87,68,80,88,11,43,1,15,86
0,0.783212364485395,0.6413781421686775,0.6428068854231108,-0.657538302720179,1.630687860661177,-0.08616213766667198,1.3041717326471052,0.47753959580631217,-0.5771444178359897,1.8209482077910646,-0.2147127545630834,-0.41786912464674336,-0.35485475755518037,15,74,53,66,93,47,49,92,42,67,13,47,83,61,10,69,16,23,38,93,55,2,65,30,96,63
0,1.4666454654895276,0.8620724678673225,-0.16863323847328773,0.09450997259343345,-2.3075503197535596,-0.5619360123027745,1.8595076729102715,0.406360449124559,0.11938059913308659,-0.22769090053428617,0.10046040150160801,2.0628007877588717,0.2799239658212694,40,96,79,63,94,41,68,3,20,86,21,80,43,73,36,56,25,44,31,1,9,51,56,84,27,34
0,-0.5551596367222817,0.2035249363994224,0.5715666964260383,0.4339949791194801,-0.49735628156008094,1.8769627650824932,-0.062246554690188784,0.6592568786963082,0.755464373720124,2.0409729239131513,1.4621439726422154,0.8725577712889055,-1.4180553837433958,85,8,32,75,14,72,98,74,44,66,16,97,10,29,44,52,19,90,38,90,62,4,55,28,3,82
0,0.8179540854167491,-0.3194904132746008,2.110346699630717,1.4814527561738695,0.507228733734744,1.4280272508009315,1.2784369657334473,-0.9703432258807723,2.1388079970283025,-0.8926704728280861,0.8522263084009154,-1.1667823317823203,1.0808918897902253,18,47,30,53,11,5,49,69,67,22,15,65,11,66,29,74,45,9,97,54,49,70,47,85,15,67
0,0.7931850598560213,-0.07427443284215743,-0.49944210403255923,-2.126395380596702,0.10703775690988096,-0.6814898177930889,-0.25792855759507827,-1.7346423111383995,0.25366655234943647,0.09544809012195223,0.7299099857704326,-1.586351907883341,-1.2776888392118744,97,76,9,12,10,33,63,7,21,54,90,85,47,79,21,92,33,47,0,93,70,96,89,9,75,73
0,-3.054443029460123,-0.05966437638857752,0.5614258817064902,0.5204706624551751,-0.3875390488154635,0.004011190821641566,0.3546537490047056,-0.768039370904516,1.4769175687195077,0.22357038974656732,-2.05490136573523,0.1620901461622265,0.8815148899102505,8,7,29,86,12,8,37,0,34,37,33,80,10,25,48,82,33,91,58,56,5,42,60,37,62,94
0,-0.7348176450202022,-0.4179652355050073,0.14182789844293692,0.2760823724900054,-0.6240105354612537,-1.597544489247789,-1.000674730384336,-0.5072872060689834,-0.9999569126645561,-0.3771296397584179,-0.8979713297578975,-0.6613847306527528,-0.22319686974865494,33,62,90,76,45,18,63,8,33,91,28,28,52,78,32,86,35,29,8,46,28,8,28,3,46,30
0,1.7077460196814669,-0.6231979222831274,1.150667808389906,0.17234780348115472,-1.9112630237182795,-0.8979645950475601,-0.464630426118854,-0.7385622274006274,0.7199979089859524,1.3318294969052464,0.5311795401732728,-0.07468118095880905,0.12308075656020898,32,59,10,56,61,17,54,75,49,64,77,41,54,41,93,33,2,31,64,64,47,3,72,41,51,34
0,-1.132221863076639,0.641454090294406,0.964555171426698,0.7896600633171003,0.08798971585385601,-0.2596968331485359,-1.116967520695478,-0.9377972334100309,0.5061656558316295,1.877958975643213,0.9019307325376898,-0.12040789936767483,1.504354069047256,46,99,65,72,72,84,95,7,49,62,50,80,53,86,82,87,55,56,15,50,89,0,97,46,93,59
0,-0.6592532424836929,1.151223118079944,2.3467074535922654,-0.38131075811167986,0.3541095900373641,0.8558918349755644,1.0895396892916798,-1.4014293092845616,0.39891292280251534,0.45873977211257577,-0.21113478254348517,0.6462239462605868,1.3033067697136929,70,32,26,73,71,2,64,70,6,79,35,4,37,47,14,32,16,88,47,72,70,92,85,18,36,45
0,0.6353574924437108,-0.12824215615105597,-0.5001271105061392,-1.1330169260821976,-0.024351968959929478,1.6969648537743476,1.2076250338057708,2.0857842151633488,1.388248190740596,0.6475721936632114,-0.43917653706327,-0.6079605476029016,-0.7578210885959822,90,68,90,52,28,92,13,34,81,10,48,57,2,61,40,86,20,9,11,12,54,50,67,17,53,25
0,1.399368424224563,-0.6939931500248148,1.6450595650338344,-1.6645508299612033,0.12203916292782947,-1.3314209887890518,0.02459592252898598,-1.9665822450338486,2.090233798596683,0.4542674628549529,-1.6340302539502027,0.9734595043206135,-0.410632669588223,90,3,93,42,44,91,4,54,48,71,38,14,96,89,3,21,39,80,49,26,87,7,85,22,56,46
0,-0.41357070605419,0.40053623541221145,1.3640727707241103,0.2079715001185162,-1.5301136220678164,-0.13038485977739692,0.07750897631149148,-0.8291639715707463,0.49870417794332034,-0.15136510489026933,-0.37597521914523696,0.29195928302307256,-0.18101750665263058,6,63,76,12,3,99,18,98,92,9,48,41,70,11,12,3,30,13,7,6,80,98,68,3,48,34
0,-0.9336708324271245,-0.11312165311498595,-1.8579997661712675,-0.4137993954115478,-0.7957301060642203,0.5761853091202042,-0.17665827820413976,0.030917734054005778,-1.0875770269620175,-0.5641311913910945,-0.18254369067832718,2.220550871298089,-1.9450356913213454,35,28,98,70,95,55,99,56,18,15,40,44,41,2,10,72,3,2,78,87,40,55,12,65,27,18
0,-0.25211932067744175,-0.053886517254125174,1.2720124561331425,1.450801327056173,-0.33170536305027326,-0.111478682274688,-0.531091589231357,0.976080868668412,-0.4834122327921872,-0.42751045784955477,0.497772908450138,2.025133717331986,2.144546563884443,4,30,29,50,94,53,38,15,63,14,86,27,36,37,26,58,62,83,11,11,80,19,59,15,34,31
0,0.21921345558774874,0.7506871101849658,1.3729183920889447,-1.7340114945511715,0.05212364002166252,-0.2129012518658279,-0.6449382894516303,-0.058691020401205225,-1.4466617767562056,0.5395793730995575,0.8997696755082395,0.5253615275046517,-0.8175677665737041,23,26,64,0,46,26,54,84,61,96,71,7,58,95,14,33,54,83,38,69,20,3,12,58,2,66
0,1.1643175587348202,-1.2386847655024262,-0.6069366074882097,1.049551917470127,-0.5142200681479873,-1.218530834655492,0.38633319085234363,1.2037578882331916,0.5899444263891815,0.6963085858459408,-0.021875009509180744,0.28847273181174826,-0.047204095713911855,45,20,43,28,74,11,5,43,2,49,70,98,96,27,74,15,43,25,92,41,50,6,88,61,40,24
0,1.401516893396025,-0.5598359801597148,0.7169314769016972,-0.5810690995741117,-0.1040777978953525,-0.5691560477387126,-0.9309335570619901,0.08797986546499025,-0.4510880116736246,2.180991166046462,-0.18102578170959024,1.0627637598141464,0.6720679077104492,5,96,55,16,10,64,86,79,12,63,27,4,39,56,57,17,18,5,24,31,69,64,2,81,67,41
0,-0.3857241490049595,0.6653436700954437,2.4068570627823185,-0.2148854901571942,-0.36456704817358193,0.4141232613047295,-0.7500350464408694,-1.3451304454526316,-1.802426511646296,1.1357638794535647,1.1155787207454388,0.08232639676739147,-0.277852483745956,44,73,30,53,38,95,84,88,5,63,77,74,10,37,95,85,48,64,61,97,52,92,92,48,53,98
0,-0.7904230864532233,0.05668208105781998,1.0848531678070377,-0.6916967580153358,-0.712416574676241,0.4028628384323001,-0.7363713919118676,0.5488889010570269,0.29496492317596296,-0.7694396904184023,0.27430893414297514,0.46153228505474714,2.2260180917522283,63,81,86,86,4,20,48,90,93,19,98,78,97,81,87,99,76,74,7,35,79,16,99,52,39,36
0,1.1228340602484943,-0.9434925558492685,1.1605322782153238,-0.0002998335151627273,-0.008799975659395266,2.9442158783523062,0.3892011575480483,-0.6700755964275232,1.366687642377961,-0.9131378871568914,-0.1664660546412171,-0.5834421810590479,0.9600484830678828,69,93,97,24,95,70,81,66,59,41,14,13,47,51,35,17,61,64,35,64,94,49,67,74,96,11
0,0.24292918837639482,2.6829835483115887,0.4900285632620971,0.055718031763633054,0.47407676409759814,0.27005938787434086,-0.9524565277329801,0.726682296847549,-0.9243965904760197,1.2104109445633306,1.0206512758476367,0.6615184601651511,-0.2224470621243893,85,84,93,33,95,68,99,68,99,97,77,97,62,87,16,34,97,12,56,30,94,48,34,10,81,56
0,1.2755222761225804,-0.9465164402397696,-0.05440883521735219,-1.7754893846385125,0.15247804636309895,-0.43287103673337013,-0.1917472253440328,-0.07949503703552355,-0.4509558188018035,-0.41924098490643863,-1.384190667860413,2.0380484971371713,0.8850791391650239,5,93,22,99,65,30,25,44,20,41,65,92,72,91,49,28,72,48,51,67,86,75,33,41,14,39
0,-0.7997657695320713,-0.08387809793136104,0.5358593107028691,-0.8043626437100886,-0.5365120678244373,0.2630013932126229,-1.0229201938822112,-2.165608144902303,-0.95858838059107,1.768012540925817,0.12601284981153102,0.1766272777679502,0.011560336504648059,90,51,45,47,77,10,57,72,5,11,81,48,33,82,62,73,75,68,47,38,30,31,64,82,77,61
0,-0.3307419988987547,0.4002156659346631,-1.5419572817168266,0.7410196299201572,1.0000201685546855,-2.2610127487470786,0.8628162490624487,0.13525668096643192,-0.8275178086382262,-0.8454213440131298,-0.3467858229065245,0.7515759609777894,0.5040628684578252,91,58,17,40,41,9,7,6,62,55,47,18,54,80,30,26,55,92,95,42,67,60,22,44,16,54
0,0.36461675330851384,0.22524640549601285,-0.9221867922810224,0.05265626040912193,0.04505307544256852,-0.4578020762031945,1.2035385376714347,2.1163663733117763,0.5241783928226569,0.1916277964778511,-1.3611097852971787,0.5942157845709267,-0.41852547338468227,75,80,81,9,16,89,69,88,61,88,80,19,40,46,80,15,77,47,85,53,80,32,66,39,69,13
0,0.5898353535687878,0.8921525255852111,-1.2898926980775771,1.7107111528492902,-0.20176986786314785,0.03542727933164286,0.8149104034428271,0.7645426337162381,-0.2106914512058915,-0.09912686735614294,0.9165481197607699,-0.9105701157293128,1.5787603108930022,73,90,96,5,84,75,90,8,96,58,46,21,21,88,94,36,38,19,38,54,49,93,59,21,34,30
0,-0.4381032382878315,0.7617258894277501,1.1655404893190868,1.1313133500619161,0.8739450613113333,0.6665357509598087,-1.1292335691022966,0.06082345419486894,0.6806379840995727,-0.10707210244679588,1.4286414595794852,0.3817727908091128,1.9018268465644292,80,37,56,3,4,47,14,17,67,23,0,61,27,27,82,84,50,46,33,63,68,63,53,87,3,66
0,0.40109210006944696,-0.03452423386287762,-0.6083757068963332,1.3385824486854105,-0.07397966626381215,-2.7942173988086005,-1.005872647682686,-1.5586913020203776,-0.0742070562615522,0.9282963548174479,-0.6056500676779428,-0.08050972569461907,1.4657309308546418,71,15,92,10,15,48,51,13,29,78,67,74,45,82,39,50,72,0,93,62,42,79,53,27,62,35
0,-1.7460677187992686,-0.9639343493488226,3.014614451190042,0.335478909447302,-1.6231259596141472,1.5208816531929104,0.33869707767211665,-0.4773451540465547,-1.4088470533116175,1.6250666635651394,0.3332530637176885,0.09040563525081213,-0.8256380565018231,68,9,55,21,72,90,71,98,21,91,65,91,6,48,83,91,30,24,0,62,52,51,12,90,41,99
