user_id,timestamp,day,channel,touchpoint_type,bid_amount,cost,state_before,state_after,conversion_probability,ltv,total_cost,journey_length
2ce05f5c887f,2025-08-22 10:01:02.269577,0,display,impression,0.5080192802341437,0.0005080192802341437,unaware,aware,0.05,6.0,0.0005080192802341437,1
c821c0b16662,2025-08-22 07:13:02.269577,0,search,impression,1.4187654097817084,0.0014187654097817083,unaware,aware,0.05,6.0,0.0014187654097817083,1
8916e4c4e0aa,2025-08-21 23:54:02.269577,0,social,impression,0.6180682405209141,0.0006180682405209141,unaware,unaware,0.01,1.2,0.0006180682405209141,1
c0f06f0a3f6b,2025-08-22 00:23:02.269577,0,display,impression,0.36921448789869493,0.00036921448789869495,unaware,aware,0.05,6.0,0.00036921448789869495,1
cde993d645c6,2025-08-22 02:59:02.269577,0,display,impression,0.26051562201536277,0.0002605156220153628,unaware,aware,0.05,6.0,0.0002605156220153628,1
d1217d339e6e,2025-08-22 01:53:02.269577,0,search,impression,1.3179423816983404,0.0013179423816983404,unaware,aware,0.05,6.0,0.0013179423816983404,1
568061d260db,2025-08-21 23:29:02.269577,0,search,impression,1.1864101367438862,0.0011864101367438861,unaware,interested,0.15,18.0,0.0011864101367438861,1
7ad34a04b8d3,2025-08-22 06:17:02.269577,0,search,impression,1.1151927680838756,0.0011151927680838757,unaware,aware,0.05,6.0,0.0011151927680838757,1
f6e978f2be7b,2025-08-22 07:45:02.269577,0,social,impression,0.5989761527008085,0.0005989761527008085,unaware,unaware,0.01,1.2,0.0005989761527008085,1
e4ca31131ca8,2025-08-22 00:25:02.269577,0,display,impression,0.45213258896478187,0.0004521325889647819,unaware,unaware,0.01,1.2,0.0004521325889647819,1
0eb3d110ade5,2025-08-21 22:26:02.269577,0,search,impression,1.0039692425782718,0.0010039692425782719,unaware,interested,0.15,18.0,0.0010039692425782719,1
031fe9a92a96,2025-08-21 14:40:02.269577,0,social,impression,1.0128096712234458,0.001012809671223446,unaware,unaware,0.01,1.2,0.001012809671223446,1
6c42df3eb2a9,2025-08-22 14:16:02.269577,0,social,impression,0.9431829310346291,0.0009431829310346291,unaware,unaware,0.01,1.2,0.0009431829310346291,1
65e09aeee56e,2025-08-21 15:01:02.269577,0,display,impression,0.408036366694316,0.000408036366694316,unaware,aware,0.05,6.0,0.000408036366694316,1
a7cbde5db900,2025-08-22 06:40:02.269577,0,social,impression,0.78289767544896,0.0007828976754489601,unaware,unaware,0.01,1.2,0.0007828976754489601,1
3f944a6c790e,2025-08-21 22:30:02.269577,0,display,impression,0.36992039756038236,0.0003699203975603824,unaware,aware,0.05,6.0,0.0003699203975603824,1
1534e2c9be79,2025-08-21 16:25:02.269577,0,social,impression,0.6836154047416813,0.0006836154047416813,unaware,unaware,0.01,1.2,0.0006836154047416813,1
561e2df810bd,2025-08-22 11:11:02.269577,0,social,impression,0.8221263060320018,0.0008221263060320018,unaware,unaware,0.01,1.2,0.0008221263060320018,1
da106492ab50,2025-08-21 16:22:02.269577,0,social,impression,0.6649180005813632,0.0006649180005813632,unaware,unaware,0.01,1.2,0.0006649180005813632,1
450ec3e6e83b,2025-08-22 12:25:02.269577,0,social,impression,0.7676802854240159,0.0007676802854240159,unaware,unaware,0.01,1.2,0.0007676802854240159,1
0907f785f028,2025-08-22 12:11:02.269577,0,search,impression,1.0591067873749858,0.0010591067873749857,unaware,aware,0.05,6.0,0.0010591067873749857,1
efe3d6fc7b32,2025-08-21 16:50:02.269577,0,search,impression,1.0248965968118093,0.0010248965968118094,unaware,aware,0.05,6.0,0.0010248965968118094,1
a0d076b5c267,2025-08-21 15:43:02.269577,0,social,impression,0.5564907590424819,0.000556490759042482,unaware,unaware,0.01,1.2,0.000556490759042482,1
baf4859d994c,2025-08-21 22:29:02.269577,0,social,impression,0.8817233906099387,0.0008817233906099387,unaware,unaware,0.01,1.2,0.0008817233906099387,1
403554479724,2025-08-22 04:06:02.269577,0,display,impression,0.426473290370504,0.00042647329037050403,unaware,aware,0.05,6.0,0.00042647329037050403,1
5bfbe0b673e3,2025-08-22 09:04:02.269577,0,social,impression,0.8521680439087772,0.0008521680439087773,unaware,unaware,0.01,1.2,0.0008521680439087773,1
ca3366aa4d6b,2025-08-22 13:32:02.269577,0,social,impression,0.4846976510669928,0.0004846976510669928,unaware,unaware,0.01,1.2,0.0004846976510669928,1
83dd9bea0271,2025-08-22 08:40:02.269577,0,display,impression,0.4682631913145528,0.0004682631913145528,unaware,aware,0.05,6.0,0.0004682631913145528,1
fd2027261e53,2025-08-21 19:38:02.269577,0,search,impression,1.6261983019390076,0.0016261983019390076,unaware,interested,0.15,18.0,0.0016261983019390076,1
b6d4fbe903d1,2025-08-22 01:37:02.269577,0,display,impression,0.41250370517257073,0.0004125037051725707,unaware,unaware,0.01,1.2,0.0004125037051725707,1
39a3329b72dc,2025-08-22 07:47:02.269577,0,social,impression,0.7464312542542457,0.0007464312542542458,unaware,unaware,0.01,1.2,0.0007464312542542458,1
eaeb9a9b3f5d,2025-08-21 18:43:02.269577,0,search,impression,1.084151589196401,0.001084151589196401,unaware,aware,0.05,6.0,0.001084151589196401,1
5cac3416cea4,2025-08-22 09:53:02.269577,0,social,impression,0.7483924483742662,0.0007483924483742663,unaware,unaware,0.01,1.2,0.0007483924483742663,1
0912fe3277af,2025-08-22 00:46:02.269577,0,display,impression,0.38081591228437794,0.00038081591228437793,unaware,aware,0.05,6.0,0.00038081591228437793,1
d5d0673fb34e,2025-08-22 04:33:02.269577,0,display,impression,0.3984979368594994,0.0003984979368594994,unaware,unaware,0.01,1.2,0.0003984979368594994,1
5abc5b1e2491,2025-08-22 11:52:02.269577,0,display,impression,0.48561316676334104,0.00048561316676334107,unaware,aware,0.05,6.0,0.00048561316676334107,1
868d5a56ff6d,2025-08-22 06:09:02.269577,0,social,impression,1.0740239340937026,0.0010740239340937027,unaware,unaware,0.01,1.2,0.0010740239340937027,1
516dcca6f881,2025-08-22 10:22:02.269577,0,search,impression,1.3561716326482378,0.0013561716326482378,unaware,interested,0.15,18.0,0.0013561716326482378,1
05ed9a9dfaea,2025-08-21 21:31:02.269577,0,social,impression,0.8732298703180018,0.0008732298703180018,unaware,unaware,0.01,1.2,0.0008732298703180018,1
590efbbb92e5,2025-08-22 11:15:02.269577,0,display,impression,0.5238553887840385,0.0005238553887840385,unaware,unaware,0.01,1.2,0.0005238553887840385,1
e602a96ca292,2025-08-22 13:40:02.269577,0,social,impression,0.6770427452302092,0.0006770427452302092,unaware,unaware,0.01,1.2,0.0006770427452302092,1
9690071ec72c,2025-08-22 00:22:02.269577,0,display,impression,0.511890835138815,0.000511890835138815,unaware,unaware,0.01,1.2,0.000511890835138815,1
d87881884868,2025-08-22 08:21:02.269577,0,social,impression,0.6177494834460391,0.0006177494834460391,unaware,unaware,0.01,1.2,0.0006177494834460391,1
74fde9dda3d1,2025-08-22 00:28:02.269577,0,display,impression,0.323961806945846,0.00032396180694584597,unaware,unaware,0.01,1.2,0.00032396180694584597,1
ebf8dd0b3041,2025-08-21 21:49:02.269577,0,social,impression,0.7703573739358995,0.0007703573739358995,unaware,unaware,0.01,1.2,0.0007703573739358995,1
bf0bc1e6a5d2,2025-08-22 05:27:02.269577,0,display,impression,0.4069064721438853,0.0004069064721438853,unaware,aware,0.05,6.0,0.0004069064721438853,1
7afc11b72503,2025-08-21 23:56:02.269577,0,display,impression,0.45744984037491787,0.0004574498403749179,unaware,aware,0.05,6.0,0.0004574498403749179,1
8e8daf285428,2025-08-22 08:20:02.269577,0,search,impression,1.3485705020503105,0.0013485705020503105,unaware,unaware,0.01,1.2,0.0013485705020503105,1
7a96682befab,2025-08-22 12:30:02.269577,0,search,impression,0.6456563425536497,0.0006456563425536497,unaware,aware,0.05,6.0,0.0006456563425536497,1
bf79a9b844ff,2025-08-22 01:32:02.269577,0,display,impression,0.5117833838573506,0.0005117833838573506,unaware,unaware,0.01,1.2,0.0005117833838573506,1
2c01dc3ee616,2025-08-21 19:07:02.269577,0,display,impression,0.33693391642568726,0.00033693391642568727,unaware,unaware,0.01,1.2,0.00033693391642568727,1
4140794f9f18,2025-08-22 12:33:02.269577,0,display,impression,0.5162059795649524,0.0005162059795649524,unaware,aware,0.05,6.0,0.0005162059795649524,1
ad8e6accfac7,2025-08-21 23:35:02.269577,0,search,impression,1.4423501681200617,0.0014423501681200617,unaware,interested,0.15,18.0,0.0014423501681200617,1
65b76c225119,2025-08-21 16:32:02.269577,0,social,impression,0.509224278216336,0.000509224278216336,unaware,unaware,0.01,1.2,0.000509224278216336,1
93607432fe0d,2025-08-22 02:34:02.269577,0,social,impression,0.8706839098962125,0.0008706839098962124,unaware,unaware,0.01,1.2,0.0008706839098962124,1
3a4103174f83,2025-08-22 07:35:02.269577,0,social,impression,0.8270512423322021,0.000827051242332202,unaware,unaware,0.01,1.2,0.000827051242332202,1
acce29508436,2025-08-21 23:30:02.269577,0,social,impression,0.54437698811543,0.00054437698811543,unaware,unaware,0.01,1.2,0.00054437698811543,1
b8df30331183,2025-08-22 09:02:02.269577,0,search,impression,0.9712063509642026,0.0009712063509642026,unaware,aware,0.05,6.0,0.0009712063509642026,1
9d79c5474eee,2025-08-21 19:58:02.269577,0,display,impression,0.33842865498643704,0.00033842865498643704,unaware,aware,0.05,6.0,0.00033842865498643704,1
0f1e9601ce8c,2025-08-21 19:14:02.269577,0,display,impression,0.4104061804803535,0.0004104061804803535,unaware,unaware,0.01,1.2,0.0004104061804803535,1
cafb8c81ee18,2025-08-21 17:13:02.269577,0,social,impression,0.645067850509794,0.000645067850509794,unaware,unaware,0.01,1.2,0.000645067850509794,1
c4f54a955f39,2025-08-22 13:24:02.269577,0,search,impression,1.7189422672013697,0.0017189422672013698,unaware,interested,0.15,18.0,0.0017189422672013698,1
2094574b201a,2025-08-21 15:57:02.269577,0,display,impression,0.4486151615295498,0.0004486151615295498,unaware,unaware,0.01,1.2,0.0004486151615295498,1
aa91877d4094,2025-08-22 08:29:02.269577,0,search,impression,1.1849820345238484,0.0011849820345238484,unaware,unaware,0.01,1.2,0.0011849820345238484,1
a8bac21ec1f3,2025-08-21 16:40:02.269577,0,display,impression,0.4875919927596395,0.0004875919927596395,unaware,unaware,0.01,1.2,0.0004875919927596395,1
fb56fca5c042,2025-08-22 03:54:02.269577,0,display,impression,0.35250068400208046,0.00035250068400208046,unaware,aware,0.05,6.0,0.00035250068400208046,1
0c36da16f6f6,2025-08-22 01:10:02.269577,0,search,impression,0.981910485326598,0.000981910485326598,unaware,aware,0.05,6.0,0.000981910485326598,1
88648f7af4ca,2025-08-22 04:33:02.269577,0,search,impression,1.5915126405845428,0.0015915126405845429,unaware,interested,0.15,18.0,0.0015915126405845429,1
6b40557eb1fe,2025-08-21 19:22:02.269577,0,search,impression,1.4945656957474736,0.0014945656957474735,unaware,aware,0.05,6.0,0.0014945656957474735,1
04c1c1e5c490,2025-08-22 06:19:02.269577,0,social,impression,0.8912836786030678,0.0008912836786030678,unaware,unaware,0.01,1.2,0.0008912836786030678,1
d4f9da889f31,2025-08-22 13:57:02.269577,0,search,impression,1.2372217597901678,0.0012372217597901678,unaware,unaware,0.01,1.2,0.0012372217597901678,1
92a3c585357e,2025-08-21 20:49:02.269577,0,social,impression,0.5018521389560756,0.0005018521389560756,unaware,unaware,0.01,1.2,0.0005018521389560756,1
4f65a4ed723d,2025-08-22 03:17:02.269577,0,display,impression,0.4544663517346213,0.0004544663517346213,unaware,unaware,0.01,1.2,0.0004544663517346213,1
a462e22b18bb,2025-08-21 23:49:02.269577,0,search,impression,1.513639145460321,0.001513639145460321,unaware,aware,0.05,6.0,0.001513639145460321,1
d918cd239f69,2025-08-21 19:34:02.269577,0,social,impression,0.9473895016274161,0.0009473895016274161,unaware,unaware,0.01,1.2,0.0009473895016274161,1
c046814d4906,2025-08-21 23:10:02.269577,0,social,impression,0.955022604266978,0.0009550226042669781,unaware,unaware,0.01,1.2,0.0009550226042669781,1
d164a4c24805,2025-08-21 14:25:02.269577,0,social,impression,0.756246139168659,0.000756246139168659,unaware,unaware,0.01,1.2,0.000756246139168659,1
cf5dd9118528,2025-08-22 06:35:02.269577,0,display,impression,0.20282847272462334,0.00020282847272462334,unaware,unaware,0.01,1.2,0.00020282847272462334,1
a73f2f611889,2025-08-22 03:06:02.269577,0,search,impression,0.7285008502775994,0.0007285008502775994,unaware,unaware,0.01,1.2,0.0007285008502775994,1
e76e892c076e,2025-08-21 15:12:02.269577,0,search,impression,1.4228505273112328,0.001422850527311233,unaware,aware,0.05,6.0,0.001422850527311233,1
b37f5eac2d55,2025-08-21 22:58:02.269577,0,social,impression,0.7527209503685557,0.0007527209503685557,unaware,unaware,0.01,1.2,0.0007527209503685557,1
e612e0a2ffd9,2025-08-22 07:53:02.269577,0,search,impression,1.3062568174614528,0.001306256817461453,unaware,aware,0.05,6.0,0.001306256817461453,1
ce93072707d5,2025-08-22 00:28:02.269577,0,social,impression,0.7112813098498669,0.0007112813098498669,unaware,unaware,0.01,1.2,0.0007112813098498669,1
0eb2035549e1,2025-08-22 04:10:02.269577,0,social,impression,0.6508781886588615,0.0006508781886588615,unaware,unaware,0.01,1.2,0.0006508781886588615,1
7f242e2935c6,2025-08-22 02:20:02.269577,0,social,impression,0.9636869200996203,0.0009636869200996204,unaware,unaware,0.01,1.2,0.0009636869200996204,1
ad31db418554,2025-08-22 00:00:02.269577,0,social,impression,0.6685827672494026,0.0006685827672494026,unaware,unaware,0.01,1.2,0.0006685827672494026,1
a2edf563f547,2025-08-21 18:36:02.269577,0,search,impression,1.0991809794693348,0.0010991809794693348,unaware,interested,0.15,18.0,0.0010991809794693348,1
a342897f908b,2025-08-22 02:24:02.269577,0,search,impression,0.8565598394558396,0.0008565598394558396,unaware,interested,0.15,18.0,0.0008565598394558396,1
c3dc12c5ec97,2025-08-22 06:46:02.269577,0,display,impression,0.31191777571241797,0.00031191777571241795,unaware,aware,0.05,6.0,0.00031191777571241795,1
005b331f5c44,2025-08-22 11:24:02.269577,0,search,impression,0.8539166412760444,0.0008539166412760444,unaware,aware,0.05,6.0,0.0008539166412760444,1
4443ab4db15a,2025-08-21 14:26:02.269577,0,display,impression,0.566445613704475,0.000566445613704475,unaware,aware,0.05,6.0,0.000566445613704475,1
a91cfd69c366,2025-08-21 20:26:02.269577,0,search,impression,1.5713109654704558,0.0015713109654704558,unaware,aware,0.05,6.0,0.0015713109654704558,1
5fe9ea2816d0,2025-08-22 12:31:02.269577,0,display,impression,0.5397010408114076,0.0005397010408114076,unaware,unaware,0.01,1.2,0.0005397010408114076,1
507be146cb28,2025-08-22 05:58:02.269577,0,display,impression,0.5998159542270296,0.0005998159542270296,unaware,unaware,0.01,1.2,0.0005998159542270296,1
55ca9f0d8dd3,2025-08-22 12:27:02.269577,0,search,impression,1.6297999720900274,0.0016297999720900273,unaware,aware,0.05,6.0,0.0016297999720900273,1
fa2e47f330f8,2025-08-21 20:04:02.269577,0,display,impression,0.5603261526397033,0.0005603261526397033,unaware,unaware,0.01,1.2,0.0005603261526397033,1
b97d3f4bda71,2025-08-22 13:44:02.269577,0,social,impression,0.7118599934259872,0.0007118599934259872,unaware,unaware,0.01,1.2,0.0007118599934259872,1
1719f09c8ddb,2025-08-21 19:07:02.269577,0,social,impression,0.8483168602965561,0.0008483168602965561,unaware,unaware,0.01,1.2,0.0008483168602965561,1
b58f9d6be360,2025-08-22 04:47:02.269577,0,search,impression,0.88849593739574,0.00088849593739574,unaware,aware,0.05,6.0,0.00088849593739574,1
b6026530f0c2,2025-08-21 21:11:02.269577,0,social,impression,0.46181116871238514,0.00046181116871238517,unaware,unaware,0.01,1.2,0.00046181116871238517,1
0e0a2fd69331,2025-08-22 01:57:02.269577,0,display,impression,0.48189725394816246,0.0004818972539481625,unaware,unaware,0.01,1.2,0.0004818972539481625,1
7a2301a96664,2025-08-21 14:58:02.269577,0,social,impression,0.7705247076931612,0.0007705247076931612,unaware,unaware,0.01,1.2,0.0007705247076931612,1
f05840f7f752,2025-08-22 00:56:02.269577,0,search,impression,1.6321282865587792,0.0016321282865587791,unaware,interested,0.15,18.0,0.0016321282865587791,1
3f22065be1b6,2025-08-22 07:48:02.269577,0,display,impression,0.46413148348249184,0.00046413148348249184,unaware,aware,0.05,6.0,0.00046413148348249184,1
59bf861931d2,2025-08-22 10:05:02.269577,0,display,impression,0.5083478295212894,0.0005083478295212895,unaware,aware,0.05,6.0,0.0005083478295212895,1
65102f2c1043,2025-08-22 14:06:02.269577,0,search,impression,1.1967047216413211,0.0011967047216413212,unaware,aware,0.05,6.0,0.0011967047216413212,1
9d2f5fd6b130,2025-08-22 12:42:02.269577,0,social,impression,0.8071145706001173,0.0008071145706001172,unaware,unaware,0.01,1.2,0.0008071145706001172,1
50a236121d82,2025-08-21 21:58:02.269577,0,search,impression,0.616715023454157,0.000616715023454157,unaware,interested,0.15,18.0,0.000616715023454157,1
d8bec6814982,2025-08-22 06:08:02.269577,0,search,impression,1.122938509264349,0.001122938509264349,unaware,aware,0.05,6.0,0.001122938509264349,1
83d4298abd55,2025-08-22 12:38:02.269577,0,social,impression,0.641051117110076,0.000641051117110076,unaware,unaware,0.01,1.2,0.000641051117110076,1
ea24eddb4358,2025-08-21 18:16:02.269577,0,display,impression,0.42098464043430833,0.00042098464043430835,unaware,aware,0.05,6.0,0.00042098464043430835,1
9a6cf308c61c,2025-08-21 23:23:02.269577,0,search,impression,0.9760868200478272,0.0009760868200478272,unaware,aware,0.05,6.0,0.0009760868200478272,1
336fea7511ed,2025-08-22 06:08:02.269577,0,social,impression,0.4626469874543532,0.0004626469874543532,unaware,unaware,0.01,1.2,0.0004626469874543532,1
89391eac50c4,2025-08-22 06:40:02.269577,0,display,impression,0.5006640388611981,0.0005006640388611982,unaware,unaware,0.01,1.2,0.0005006640388611982,1
c6138b8ffbc2,2025-08-21 15:11:02.269577,0,social,impression,0.8383099293644192,0.0008383099293644192,unaware,unaware,0.01,1.2,0.0008383099293644192,1
d2ca6c932764,2025-08-21 22:38:02.269577,0,display,impression,0.3036809125899351,0.0003036809125899351,unaware,aware,0.05,6.0,0.0003036809125899351,1
292fc3e14288,2025-08-21 15:28:02.269577,0,display,impression,0.5098402398310168,0.0005098402398310168,unaware,unaware,0.01,1.2,0.0005098402398310168,1
1f5badb9d769,2025-08-21 15:05:02.269577,0,search,impression,1.1728288733123973,0.0011728288733123973,unaware,aware,0.05,6.0,0.0011728288733123973,1
7a86aec5962e,2025-08-21 19:53:02.269577,0,search,impression,1.1535739611899276,0.0011535739611899275,unaware,aware,0.05,6.0,0.0011535739611899275,1
e4924f2d53ff,2025-08-22 11:40:02.269577,0,social,impression,0.6501829479984398,0.0006501829479984397,unaware,unaware,0.01,1.2,0.0006501829479984397,1
5bffb0a6e0a5,2025-08-22 11:00:02.269577,0,display,impression,0.31953531047055755,0.00031953531047055754,unaware,aware,0.05,6.0,0.00031953531047055754,1
c6d5e02ac59f,2025-08-21 17:24:02.269577,0,display,impression,0.36137839427989293,0.00036137839427989295,unaware,aware,0.05,6.0,0.00036137839427989295,1
27f51909b51c,2025-08-22 07:19:02.269577,0,display,impression,0.4272483829362914,0.0004272483829362914,unaware,aware,0.05,6.0,0.0004272483829362914,1
ee6ec98e95b4,2025-08-22 02:07:02.269577,0,display,impression,0.31132233983303714,0.00031132233983303714,unaware,aware,0.05,6.0,0.00031132233983303714,1
f2d18be42459,2025-08-21 18:18:02.269577,0,search,impression,1.114036057203154,0.001114036057203154,unaware,unaware,0.01,1.2,0.001114036057203154,1
75001ffa200b,2025-08-22 12:59:02.269577,0,social,impression,0.7297919915662047,0.0007297919915662047,unaware,unaware,0.01,1.2,0.0007297919915662047,1
229d8fe3f0d0,2025-08-21 19:40:02.269577,0,social,impression,0.8792280962896148,0.0008792280962896149,unaware,unaware,0.01,1.2,0.0008792280962896149,1
231084e92731,2025-08-21 17:54:02.269577,0,search,impression,0.8981238279967805,0.0008981238279967805,unaware,aware,0.05,6.0,0.0008981238279967805,1
fc7236bb2adb,2025-08-21 20:30:02.269577,0,display,impression,0.47551158851560854,0.00047551158851560856,unaware,unaware,0.01,1.2,0.00047551158851560856,1
3490504d901c,2025-08-22 08:12:02.269577,0,social,impression,0.567234477110812,0.000567234477110812,unaware,unaware,0.01,1.2,0.000567234477110812,1
80f9e5a8472d,2025-08-21 14:51:02.269577,0,social,impression,0.6927944264764303,0.0006927944264764303,unaware,unaware,0.01,1.2,0.0006927944264764303,1
4a5980fa9c90,2025-08-22 05:50:02.269577,0,social,impression,0.597929480608842,0.000597929480608842,unaware,unaware,0.01,1.2,0.000597929480608842,1
cf205a34a972,2025-08-22 01:10:02.269577,0,search,impression,1.1181842742673562,0.0011181842742673562,unaware,aware,0.05,6.0,0.0011181842742673562,1
8cd0b5f3aa27,2025-08-22 14:02:02.269577,0,search,impression,1.2115293614396714,0.0012115293614396714,unaware,aware,0.05,6.0,0.0012115293614396714,1
2912ff7e628e,2025-08-22 01:00:02.269577,0,social,impression,0.7935861058306175,0.0007935861058306175,unaware,unaware,0.01,1.2,0.0007935861058306175,1
e0da30ded374,2025-08-22 02:37:02.269577,0,social,impression,0.8508053301327696,0.0008508053301327696,unaware,unaware,0.01,1.2,0.0008508053301327696,1
4cdfce5f8bf8,2025-08-22 01:43:02.269577,0,search,impression,1.080969928166707,0.0010809699281667069,unaware,aware,0.05,6.0,0.0010809699281667069,1
89543e619c2e,2025-08-21 23:30:02.269577,0,display,impression,0.3639711115511956,0.0003639711115511956,unaware,unaware,0.01,1.2,0.0003639711115511956,1
6115a60bfefe,2025-08-22 04:28:02.269577,0,display,impression,0.36556014381971114,0.00036556014381971115,unaware,aware,0.05,6.0,0.00036556014381971115,1
5a37800a739e,2025-08-21 21:48:02.269577,0,social,impression,0.6215855149011135,0.0006215855149011135,unaware,unaware,0.01,1.2,0.0006215855149011135,1
d0fc9b2b602c,2025-08-21 23:38:02.269577,0,search,impression,1.0828974695295788,0.0010828974695295788,unaware,interested,0.15,18.0,0.0010828974695295788,1
fcc085b22902,2025-08-22 03:11:02.269577,0,search,impression,1.6771877936337087,0.0016771877936337088,unaware,aware,0.05,6.0,0.0016771877936337088,1
702ee682b67a,2025-08-21 16:56:02.269577,0,display,impression,0.40200021749554016,0.00040200021749554015,unaware,aware,0.05,6.0,0.00040200021749554015,1
9e8510dedf87,2025-08-21 14:30:02.269577,0,display,impression,0.37034943001568843,0.00037034943001568844,unaware,unaware,0.01,1.2,0.00037034943001568844,1
6dd6809547bb,2025-08-22 01:15:02.269577,0,search,impression,0.9510756507387808,0.0009510756507387808,unaware,aware,0.05,6.0,0.0009510756507387808,1
32d40c0b5eb1,2025-08-22 12:40:02.269577,0,display,impression,0.5162370346267989,0.0005162370346267989,unaware,aware,0.05,6.0,0.0005162370346267989,1
f898b7de2f55,2025-08-22 09:27:02.269577,0,social,impression,0.6131767910498374,0.0006131767910498374,unaware,unaware,0.01,1.2,0.0006131767910498374,1
5432eeb14986,2025-08-22 13:20:02.269577,0,search,impression,1.1180540570887398,0.0011180540570887398,unaware,interested,0.15,18.0,0.0011180540570887398,1
54212eecf5bf,2025-08-21 18:14:02.269577,0,display,impression,0.5241449047322125,0.0005241449047322126,unaware,unaware,0.01,1.2,0.0005241449047322126,1
c60c33f666cb,2025-08-22 06:04:02.269577,0,search,impression,1.2085709189009908,0.0012085709189009908,unaware,aware,0.05,6.0,0.0012085709189009908,1
aea43fbac8a8,2025-08-22 05:23:02.269577,0,search,impression,1.0283968075183334,0.0010283968075183334,unaware,interested,0.15,18.0,0.0010283968075183334,1
e3af29d84954,2025-08-21 15:59:02.269577,0,display,impression,0.5276392419794947,0.0005276392419794947,unaware,unaware,0.01,1.2,0.0005276392419794947,1
f41e1837ad63,2025-08-22 10:06:02.269577,0,display,impression,0.4066567164978323,0.0004066567164978323,unaware,unaware,0.01,1.2,0.0004066567164978323,1
9954946029b2,2025-08-21 20:25:02.269577,0,search,impression,0.744461315688103,0.000744461315688103,unaware,aware,0.05,6.0,0.000744461315688103,1
c82bc3eaf044,2025-08-22 13:03:02.269577,0,social,impression,0.7031119148058479,0.0007031119148058479,unaware,unaware,0.01,1.2,0.0007031119148058479,1
07ea6259b828,2025-08-21 20:48:02.269577,0,display,impression,0.37639834889142354,0.0003763983488914236,unaware,unaware,0.01,1.2,0.0003763983488914236,1
